"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"57799",212.713045993788,-1.34320517261009,0.414764175618806,-3.23847924089899,0.00120168765747319,0.0308224183050297
"10273",796.722934717037,-1.3303074662402,0.439646124941083,-3.02585964204388,0.00247927362302488,0.0396371027277406
"113000",294.521967269165,-1.63917660057912,0.467940188360783,-3.502961791594,0.000460115458429085,0.0217439647659657
"115939",546.456105760428,-1.57239649866649,0.475300330119926,-3.30821671903689,0.000938921205987243,0.028579695486175
"10101",538.997276236516,-1.87875103431804,0.515300928693719,-3.64592984352007,0.00026642666135222,0.016079022016932
"3029",1471.7435335144,-1.91556030281512,0.612691611121789,-3.12646732555695,0.00176920163198224,0.0345440335454683
"51734",5171.08568281051,-2.27963072230897,0.682755973266393,-3.33886602471293,0.000841211249218768,0.0274613139119458
"6187",29936.2384558414,-1.3525724632197,0.456986920885265,-2.95976186933211,0.00307876918655957,0.0430502720459648
"7249",501.851872948702,-1.09758663604176,0.363024704883938,-3.02344887627598,0.00249911250302964,0.0397264850681142
"5310",390.837025869289,-1.73015803482466,0.518040074315938,-3.33981504637319,0.000838342021101873,0.0274613139119458
"84231",625.73624702326,-1.22800936961091,0.414544992151793,-2.96230660811181,0.0030534355721941,0.0428248946800381
"1632",241.367525464514,-1.52816204053592,0.509688673404629,-2.99822640814847,0.0027155585325622,0.0411495668504888
"6923",2420.67627072043,-1.30458920975866,0.453081896798348,-2.87936732625468,0.00398473918445608,0.0486864583439984
"124222",60.7347141675835,-1.78585914265835,0.595024175374033,-3.00132199088509,0.00268810154565757,0.0409113795283976
"9088",20.7242776824162,-1.48409304262153,0.510549629007288,-2.9068536304829,0.00365083982050705,0.0466511071839494
"54985",152.202232165458,-1.2406387725284,0.425217597009875,-2.91765623354385,0.00352672922878163,0.0458639292709372
"64386",6063.57349833061,-2.51474778482549,0.504165705952838,-4.98793899532057,6.1026831403283e-07,0.00070897921382764
"100507419",1043.72454304674,-2.34881674373108,0.46825334624941,-5.01612377689238,5.27243686666635e-07,0.000668209475983597
"7760",170.48889575056,-1.84391994732344,0.576338368694312,-3.19937045229319,0.00137728069582128,0.0322700339167133
"79641",710.013068352454,-1.55300222211936,0.498717288366525,-3.11399315473098,0.00184573771944844,0.0350840864867849
"107984880",9.95610738420197,-2.87670042337875,0.792579558069332,-3.62954153193932,0.000283925048666116,0.0166310886699761
"3566",2317.01138967385,-1.27691189452474,0.330407206809962,-3.86466114602388,0.000111243526919497,0.0105098166109543
"246778",27.8509630166136,-1.86784335653169,0.645392774330375,-2.89411879218769,0.00380224284171502,0.0478252340578427
"6817",527.226464224096,-1.18528829337826,0.386363111283629,-3.06780916387263,0.00215634276343615,0.0376239980789279
"7284",1262.45886020646,-1.5012945089408,0.457125198907961,-3.28420859871055,0.00102269196446413,0.029566531801214
"100616256",121.5717214295,-1.38549413835417,0.447304972983115,-3.09742619026609,0.0019520900151098,0.0360929534491322
"4150",1707.90890268035,-1.26370374265453,0.437598421508444,-2.88781604444189,0.00387926672037472,0.0479907715774223
"112268170",481.854934497091,-1.20109196857831,0.41772937688715,-2.87528729132877,0.00403660024877528,0.0489341252766749
"9961",3783.42163712103,-1.75818623110262,0.468553846127616,-3.75236751471198,0.000175172410422824,0.0134993245367101
"10423",993.907789335593,-1.75659268965283,0.540077086176105,-3.25248512594746,0.00114400583179499,0.030276488437838
"112694756",7099.74137075003,-1.46910382534506,0.461399032910998,-3.18402016596434,0.00145244893380796,0.0328700970280205
"226",7143.71427512055,-1.45681849708158,0.461234080300962,-3.15852309987801,0.00158570741926661,0.0333642564448078
"5595",1932.51725301865,-1.89281093923326,0.483951115881491,-3.91116143163677,9.18533501351811e-05,0.00948538929062637
"107984834",2084.17775536459,-2.23747513140934,0.569498008363354,-3.92885505928192,8.53512608744615e-05,0.00940965150858838
"11151",19172.0808660479,-1.88204958156867,0.568143524789834,-3.31263052283289,0.000924229889681213,0.0285059488762075
"26000",781.18570843422,-1.44424930231021,0.441802942200458,-3.26898977882975,0.00107932200364395,0.0299026890564991
"730183",20.2494962183385,-1.44494708123997,0.505162197282378,-2.86036264988425,0.00423156808039751,0.0499452263807114
"9274",307.791185074973,-1.06328353028602,0.36533956086288,-2.91039800829316,0.00360968757949095,0.0464231130495233
"100313837",91.0062805843223,-1.27616127103931,0.413020275898887,-3.08982717195155,0.00200272995526347,0.0364968082435661
"80270",40.0101828906721,-2.04008702633771,0.598266100831614,-3.40999936901306,0.000649630297810364,0.02541858396422
"10295",545.49688761261,-1.66082055288084,0.497948877635482,-3.33532341867558,0.000852002452173816,0.0274970089125439
"29108",1563.69588195551,-1.89751874126254,0.562730723640625,-3.37198354656454,0.000746289066117425,0.0265721533182903
"100652740",816.766000175046,-1.97809262826901,0.572559875904096,-3.45482230158989,0.000550655620431098,0.0234414042508875
"3684",2285.79617367554,-1.06749646368134,0.306054502548533,-3.48792928969266,0.000486776794689401,0.0223965521279371
"3687",2782.63992842068,-1.00908286995754,0.261339512030066,-3.86119520205369,0.000112833709565849,0.0105571459399833
"221184",272.655292654948,-1.34022881704841,0.417531045682504,-3.20989021273291,0.00132785678559578,0.0318160298190431
"55715",74.2087504070813,-2.50684605491772,0.582901024795598,-4.30063758387932,1.70307394031166e-05,0.00444810933055908
"222487",3876.32335325996,-2.00894949901108,0.580962029597426,-3.45797039507586,0.000544261188408113,0.0234414042508875
"10300",273.453142040343,-1.60511195746378,0.449610469077948,-3.57000574465161,0.000356973399293888,0.0186454107855384
"3801",134.809347519519,-1.3251182017,0.427397470988135,-3.10043528951249,0.00193236432037441,0.0358709600403991
"57567",514.785081049764,-1.92885086976469,0.430236808399957,-4.48323070482522,7.35213681838504e-06,0.00301459233485606
"79650",1310.21007589448,-2.19972324381966,0.447750312330083,-4.91283463851169,8.97689853860599e-07,0.000893906732333615
"8717",689.681508032061,-1.60258926260556,0.510847057025512,-3.13712145458347,0.0017061543436719,0.0341255347275895
"9114",3124.32275564126,-1.27273715726527,0.443854785299046,-2.86746296180576,0.00413777233556514,0.0495147503262778
"50855",66.0337655779855,-1.84360361013025,0.499630080935114,-3.68993717648012,0.00022430943976495,0.0151800868920542
"57215",497.204333028292,-1.32592140283075,0.377890563569005,-3.5087444108369,0.000450227344620893,0.0214948687569469
"5699",2271.80912443094,-1.55585285598813,0.510014922510596,-3.05060261438881,0.00228382624447479,0.0381760451729293
"113455421",280.240821595634,-1.47183666169486,0.509197806691043,-2.89050078840559,0.00384628566488001,0.0478252340578427
"54921",280.240821595634,-1.47183666169486,0.509197806691043,-2.89050078840559,0.00384628566488001,0.0478252340578427
"6483",1010.91802327868,-1.58462629038479,0.433354943921928,-3.65664754172107,0.000255535355938053,0.0158819702161509
"54550",61.0768928822342,-1.7505556564719,0.521249343601402,-3.3583843854402,0.000783995096093028,0.0269757693667147
"23406",17906.6261720246,-1.28509993824686,0.392584573954465,-3.27343462658803,0.00106248964922343,0.0299026890564991
"84627",23.0939809903878,-1.95167486896813,0.619465339901351,-3.15057960995676,0.00162946842102419,0.033409237078801
"1535",16153.629246004,-2.0773495367365,0.511778191370422,-4.05908178926859,4.92660568907611e-05,0.00723491952950851
"100289580",34.0169535080996,-1.76911481212099,0.584260973114174,-3.02795307838451,0.00246216314102896,0.0396371027277406
"124044",577.259219106432,-1.90153654189411,0.622292016370779,-3.05569811578801,0.00224537206361409,0.0381361074517551
"100128881",56.5740776299153,-1.75336048406821,0.412754681286925,-4.24794814828367,2.1573730856513e-05,0.00463020188631192
"105376786",26.3456100333044,-2.12822827180683,0.396501193361689,-5.36752047014765,7.98264507241413e-08,0.000370953516515085
"100996541",80.4564210741126,-1.99140478394626,0.396288044503622,-5.02514474399709,5.0305297751371e-07,0.000668209475983597
"105376781",147.092469218226,-1.65422643387645,0.403120834535336,-4.10354983458798,4.06858763554821e-05,0.00653927244632733
"105377826",42.2806465049034,-1.30565900037601,0.408231837721738,-3.19832722421318,0.00138227334780886,0.032309092224222
"101929823",23.9912332165419,-1.41999509001542,0.390911435970132,-3.63252378762314,0.000280662693727336,0.0165793161578508
"83547",1320.39803532072,-1.81714985023498,0.633661474032583,-2.86769817118712,0.00413469773309995,0.0495147503262778
"5345",13.0495718944025,-1.75805901743851,0.568552063846597,-3.09216891333431,0.00198699749258189,0.0364785265620668
"489",4030.33261498887,-1.59729693723984,0.458720729061656,-3.48206836108588,0.000497556654145716,0.0226169395465051
"8402",533.801514947788,-1.8276685843125,0.559229269890553,-3.26819192541585,0.00108236940957291,0.0299026890564991
"26001",1306.78673520464,-1.48483579015608,0.495716625860588,-2.99533183414684,0.0027414642090077,0.0412284277645915
"23125",586.442428163429,-0.858980155510635,0.295559499182628,-2.90628505558493,0.00365748086414754,0.0466931691639935
"23399",1653.09428817174,-1.16777625533859,0.369776635941754,-3.15805851920436,0.00158823672166002,0.0333642564448078
"9744",1971.71100696536,-1.18568844338541,0.394682572757726,-3.00415707514211,0.00266317792644699,0.0406908905463499
"100529211",331.362369376329,-1.33136807824859,0.434307582621117,-3.06549581799509,0.00217309416547675,0.0376804798021286
"57048",250.428488851989,-1.37694352440543,0.4470289791508,-3.08021087809821,0.00206854079006482,0.0370186484650753
"5430",1329.426696771,-0.914181601353987,0.312389057394461,-2.926420051262,0.00342887624176386,0.0452233879580282
"84316",384.789163592205,-1.28798547805377,0.44980070559041,-2.86345810943796,0.00419044219804469,0.0498463682688714
"56953",274.614873318652,-1.9172467422561,0.513285841114728,-3.73524182567031,0.000187534888150605,0.0140560423425139
"654346",78.3327830252118,-2.78688367979577,0.668235559057661,-4.17051089547794,3.03917523476822e-05,0.00543194127537227
"256302",883.684085010677,-1.67387891897945,0.4543448367475,-3.68415965935076,0.000229458387923064,0.0151850284631148
"3965",2607.58132644711,-1.77540538549228,0.585037437296793,-3.03468679490951,0.00240785596670348,0.0392496364138547
"2319",8825.05276388664,-2.85920963057242,0.612544120289624,-4.66776112261192,3.04499628977442e-06,0.00212251466378726
"147015",551.016837558106,-2.7788852343787,0.633633234308578,-4.3856368067736,1.15646945626332e-05,0.00361603128923335
"28964",524.920037997474,-1.14045698560715,0.383407452445292,-2.97453004195291,0.00293437721185293,0.0422604883372331
"4302",3048.50895674958,-0.976397059609848,0.296325871545158,-3.29501117981543,0.000984177642697531,0.0291079325758092
"5691",1338.57058924284,-1.30790688152138,0.416707626317647,-3.13866797466383,0.00169717631364058,0.0340792417949176
"3927",4339.72025055246,-0.884340820694305,0.281641988126815,-3.13994666269758,0.00168978597256391,0.0340423500628808
"84514",274.089249873338,-1.59534484649997,0.465755910378252,-3.42528094856456,0.000614163965191626,0.0246036202262542
"3430",952.51438316601,-2.22142937224348,0.726670511653015,-3.05699672220113,0.00223566720702779,0.0381361074517551
"92579",171.32812975413,-1.54865829818359,0.499424863433968,-3.10088345929607,0.00192944212088298,0.0358644701429728
"6521",1806.28954666087,-2.20824963294653,0.669562772304538,-3.29804720974264,0.000973597635922172,0.0288936033284333
"51629",35403.2879972194,-1.96897861903236,0.687479954810197,-2.86405240655485,0.0041825880558906,0.0498463682688714
"2896",7855.59383665469,-1.76685088863303,0.583822862596874,-3.02634754790861,0.00247527608078754,0.0396371027277406
"9842",859.664094597696,-0.985778411368633,0.341067558109443,-2.89027316709,0.0038490719900222,0.0478252340578427
"4635",2533.14055910102,-2.06933728444316,0.643430675763079,-3.21609982612194,0.00129945622041038,0.0317145395230563
"9755",556.391300717536,-2.44681372568765,0.537703192902918,-4.55049134537949,5.35207886608251e-06,0.00257302105441035
"105371816",1542.9313983848,-1.7483378610147,0.6105793796008,-2.86340796860479,0.00419110546347143,0.0498463682688714
"81558",868.401891908136,-1.36522514593169,0.442621521361994,-3.08440751306159,0.00203958013518069,0.0367080937431271
"9256",198.498476946693,-1.26971430390904,0.286314639494669,-4.43468174086391,9.22084049803691e-06,0.00347426317251709
"9902",88.9107610634647,-2.36309056968869,0.636524933145068,-3.71248704746359,0.000205232566871381,0.0146940824559326
"100500847",62.7219267888757,-1.86246041502254,0.46370367228883,-4.01648838757192,5.90717733068082e-05,0.00762518140435383
"107985034",411.720631251127,-2.14825193541492,0.559243831617152,-3.84135114946708,0.000122358926308846,0.0112224065241554
"51155",886.531674924661,-1.82765006841523,0.525046680988378,-3.48092871470924,0.000499678457809596,0.0226169395465051
"643008",141.884135883912,-2.02042069367395,0.646526378768582,-3.12503984372947,0.00177780977714668,0.0345668704368227
"3691",30.7863811916772,-2.87180549950762,0.648472099689075,-4.4285721789489,9.48589739528378e-06,0.00348007619967503
"2584",443.610067270017,-2.48315012988006,0.679283339141184,-3.65554399290803,0.000256637191635193,0.0158819702161509
"201294",2271.41072383152,-1.55432182993141,0.477623311268231,-3.25428385353351,0.00113678630494391,0.030276488437838
"9021",2651.88660019559,-2.45065329015848,0.63178324123475,-3.87894633825511,0.000104909892260407,0.0103464423151209
"9489",1151.42695241566,-1.41954432093494,0.373716718598601,-3.79845013693283,0.000145603713099861,0.0123772034410071
"8632",193.944721841011,-1.63997232114533,0.380856718438296,-4.30600864248906,1.66226564877758e-05,0.00444810933055908
"124583",942.92890741596,-1.37916277969113,0.386467684545848,-3.56863674465263,0.000358843548683037,0.0186454107855384
"2548",1870.03130867342,-1.94751948894286,0.480635011369793,-4.05197175168845,5.0787798234334e-05,0.00733033718364236
"100294362",68.2110492018769,-1.36758625545649,0.461661083498489,-2.96231652252961,0.00305333724417115,0.0428248946800381
"9625",519.666274328033,-1.85720995757326,0.547361307570722,-3.39302382518754,0.000691256256358688,0.0258359342356474
"124565",1082.51647016553,-1.72861058984929,0.588421955283979,-2.93770579823971,0.00330650635142852,0.0447345627781321
"80233",304.711505414333,-1.56224317086389,0.514363443847385,-3.03723600413451,0.00238758441427948,0.0390391596804204
"5148",35.2670065082728,-1.42772584749352,0.485496285713869,-2.94075544861113,0.00327412911781771,0.044445853375152
"1468",22.9692088849459,-1.75437536497967,0.538079096832184,-3.26044140221791,0.0011123894989551,0.030234063073563
"348262",728.356773777237,-1.63567990576047,0.49597604700149,-3.29790100882747,0.000974104695815484,0.0288936033284333
"201254",143.345409885935,-1.34441863795211,0.424221297918993,-3.16914460576855,0.00152888307913522,0.033075129925852
"2873",866.077628619714,-1.46165317282762,0.486753819512052,-3.00285917487583,0.00267456161770478,0.0407497961884398
"924",1732.50081951686,-1.72424250931439,0.51950597373645,-3.31900420107414,0.000903390702992335,0.0281748764886267
"6398",4823.65298252482,-2.47761989838792,0.601824303786964,-4.11684919136292,3.84087216949334e-05,0.00645127697769959
"79415",2050.65084841443,-2.39877780852038,0.740606754359609,-3.23893590545845,0.00119976531501379,0.0308224183050297
"26502",958.445035687834,-1.20942360467837,0.344677726356044,-3.50885337867485,0.000450042930872834,0.0214948687569469
"146712",126.530361558563,-1.25797712550606,0.419824646479776,-2.99643466874607,0.00273156762274217,0.0411574883968996
"3613",1035.02881704395,-1.66656454277722,0.462064614086283,-3.60677812576666,0.000310022533392926,0.0173575266587581
"9658",520.042856223985,-1.02000806826785,0.266512189054646,-3.82724734611934,0.000129584283187197,0.0115065891204631
"9150",576.719959064715,-1.10288531684079,0.381521812217394,-2.89075298324584,0.00384320067389655,0.0478252340578427
"26251",286.578916801917,-1.40168950776948,0.456846513728823,-3.06818475274938,0.00215363424668438,0.0376239980789279
"80148",883.902732259789,-1.45160109707537,0.490808415581358,-2.95757173469807,0.0031007259203703,0.0431945555193201
"101928344",135.277149753011,-1.48456841275291,0.37185267073669,-3.99235646153027,6.54199328492319e-05,0.00814302932009948
"91978",316.383770283636,-1.6042873259058,0.515584885342125,-3.1115871925556,0.00186084511787857,0.0351995139597628
"3004",1302.63463541341,-1.57988447430965,0.492640321119819,-3.20697353947485,0.00134139333432409,0.0319087850555644
"682",6005.37698162413,-1.85834631944592,0.505374893664952,-3.67716390889404,0.000235841506703292,0.0152540026268143
"400668",30.4446296154636,-1.49471948513187,0.487352303370163,-3.06702045890726,0.00216204058755693,0.0376592192268366
"10025",883.855889678472,-1.74461806683203,0.541793037369688,-3.22008210976991,0.00128153884733083,0.0315652527749806
"91300",14458.8803312606,-1.96892839094748,0.547433598399083,-3.59665244644359,0.000322338706376759,0.0176224466886212
"1265",8368.49579914916,-1.38251574675543,0.39562974706424,-3.49446864654225,0.000475006398708729,0.0222216919610684
"513",819.972157107234,-1.47495838158304,0.471383728305203,-3.12899723307391,0.00175403959994653,0.0343056919194481
"55009",377.770272364552,-1.56027250145871,0.498569816873902,-3.12949650911847,0.00175106153159297,0.0343056919194481
"53615",578.114255213077,-1.7822595992376,0.563149220062496,-3.16480878556453,0.00155184899278281,0.0331306689255515
"10975",1446.78130946631,-1.25013975169433,0.413325866810661,-3.02458629395919,0.0024897343420082,0.0396732875673144
"83855",743.788196453886,-1.73961732237019,0.480175759313052,-3.62287618362685,0.000291345302664837,0.0167145879195494
"81926",3248.26116882571,-1.63173929431549,0.478614027453115,-3.40930102487506,0.000651295694998065,0.02541858396422
"55643",889.71931380962,-1.41460852967408,0.451129627552346,-3.13570300702528,0.00171442725788862,0.034241877367085
"102466736",69.1072408624194,-1.59405963578938,0.484272297538164,-3.29165976227198,0.00099598027609089,0.0291089329748073
"26517",274.486178435292,-1.58473929468221,0.505780411268316,-3.13325557766908,0.0017287883719737,0.0343056919194481
"29985",288.830405701442,-1.45723605587805,0.50767247201363,-2.87042559171678,0.00409919660655799,0.0492645688724353
"7064",195.934945260053,-1.61301943732078,0.480377513611589,-3.35781628326797,0.000785608088579455,0.0269757693667147
"7089",65.3407094239322,-1.17099186212172,0.399987407662341,-2.92757181773643,0.00341620153298898,0.0451852614529405
"8698",2891.65577065752,-2.47036206988122,0.698716929667882,-3.53556921979184,0.000406897627625393,0.0201207265963428
"56926",774.434523608282,-1.38884059360318,0.43852342513162,-3.16708416018217,0.00153975750103134,0.033075129925852
"23396",304.603489829145,-1.38158469040496,0.450266990130989,-3.06836770335538,0.00215231604907365,0.0376239980789279
"9546",295.205858331489,-1.24836749877326,0.43647202262052,-2.86013177036692,0.0042346501385841,0.0499452263807114
"4145",1144.49591167323,-1.72135744325981,0.494320777451194,-3.48226803683114,0.000497185762099729,0.0226169395465051
"5605",2394.68681554223,-1.49690981737119,0.468596935443449,-3.19445071904837,0.00140097201943688,0.0323360114618702
"126259",177.064923729216,-1.93827696371892,0.57624975277543,-3.36360571849874,0.000769313650426805,0.026897468716118
"84954",198.61954292436,-1.51036298894882,0.509468880543695,-2.96458340563803,0.00303093068904218,0.0427420273947788
"440503",174.305435771085,-1.44874534199174,0.441264766284762,-3.28316569253757,0.00102648313548437,0.029566531801214
"116844",2587.45696276466,-2.58600717529205,0.595753496598368,-4.34073352495224,1.42007856412568e-05,0.00414832914488447
"10226",1825.52724066816,-1.361468973892,0.428679683207575,-3.17595871048722,0.00149342205648772,0.0330472966499925
"645432",90.085951878222,-1.30307145592009,0.379757757020612,-3.43132281521601,0.000600645366775586,0.0243557839564622
"126328",736.390977578758,-1.49675061525467,0.485236520410846,-3.08457948298571,0.00203840135732065,0.0367080937431271
"84266",585.089851101332,-1.7788817285742,0.49154216676821,-3.61898093152412,0.000295765428545481,0.0168986304891498
"56927",1171.062604945,-1.65624693154298,0.479429552575874,-3.45462002215823,0.000551068875440421,0.0234414042508875
"10908",1471.1182927501,-1.53850059175237,0.474597858830782,-3.24169307367424,0.00118821916459959,0.0308224183050297
"199675",494.020204192645,-2.55672446707388,0.583104814120608,-4.38467391309353,1.16159649769064e-05,0.00361603128923335
"51293",231.564369164988,-1.83807063069439,0.550434820966688,-3.33930660030978,0.000839878102535774,0.0274613139119458
"84106",787.714226381313,-1.31668577141184,0.407369916354278,-3.23216251017112,0.001228571645444,0.0308836054092003
"4542",9974.2435527228,-1.23783504890484,0.38567404128876,-3.20953685337109,0.00132949002233406,0.0318160298190431
"5300",546.745341252094,-1.36389728149116,0.412071363332793,-3.30985698802287,0.000933436503577581,0.028565532542801
"50509",19.2916484120764,-2.78083429420054,0.609106480258683,-4.56543212776121,4.98466457243577e-06,0.00257302105441035
"3385",10933.8698774472,-1.83747666268504,0.430422119791444,-4.26901076453822,1.96341794436729e-05,0.00448721468236464
"1032",3673.56888662901,-1.53614161033277,0.450208194116731,-3.41206941678736,0.000644716929598567,0.0253183062409398
"57153",4433.81558782256,-1.36886735131528,0.420471539358049,-3.25555292851732,0.00113171800228658,0.0302513605788415
"1785",2477.54851802545,-0.935731548020646,0.318667188619147,-2.93639126160233,0.00332055212698447,0.0448129885791776
"255809",1361.44576668022,-1.91464329750488,0.46934500003807,-4.07939425656943,4.51532028940881e-05,0.00683481229594283
"10498",873.241194320355,-2.11129943423506,0.561341699242932,-3.76116621494986,0.0001691229952753,0.013373475794314
"78992",294.489944679785,-1.5526502105846,0.504024958521604,-3.08050263054196,0.00206651529234517,0.0370186484650753
"64748",1520.42587625318,-1.924105593002,0.477272904420369,-4.03145784137643,5.543194079153e-05,0.00757624202524235
"115948",156.502379249677,-1.17744797087587,0.364431219401196,-3.2309196034592,0.00123392641940496,0.0308836054092003
"5589",2678.32640989637,-0.945250923062132,0.326826036154808,-2.89221426231291,0.00382536968422402,0.0478252340578427
"51295",652.202233175517,-1.59296758013699,0.519531611259634,-3.06616102969124,0.00216826505555211,0.0376592192268366
"4125",2764.99041235211,-1.21565862307953,0.400673715826685,-3.03403636190943,0.00241305343682887,0.0392536498982862
"439",709.47609830814,-1.63326519157348,0.487047201626325,-3.35340227008748,0.000798245982323242,0.0269902176893795
"7001",745.965733724614,-1.49185274631821,0.50863958077643,-2.93302527506987,0.0033567656388311,0.0449718445678957
"4066",3259.65812743583,-1.81347690128619,0.603187206411191,-3.00649098988009,0.00264281885707721,0.0406661563868801
"112939",612.296140220925,-1.90031988950223,0.497299176060612,-3.82128099337654,0.000132760280587945,0.0116403212055129
"8677",1332.5599576041,-1.45705350366407,0.424749866392272,-3.43038013417154,0.000602736207228997,0.0243557839564622
"976",9181.69711326924,-1.26778929846365,0.402674109267934,-3.14842516388379,0.00164152748599144,0.0335550361909188
"5585",4321.61981273537,-1.39755275640552,0.474817603916826,-2.94334655007933,0.00324684739213394,0.0442034174743548
"4713",584.169630146284,-1.52729984166513,0.476165688087717,-3.20749663378471,0.0013389562751025,0.0319083580020581
"58525",181.185936835226,-1.03017255462222,0.344108501491419,-2.9937433982517,0.00275577604397178,0.0412653715501749
"8907",993.250827837952,-1.28608522115682,0.445284570375043,-2.88823217043791,0.00387413800523769,0.0479907715774223
"29086",828.549203588953,-1.43761519419812,0.483897948083488,-2.97090574550254,0.00296922893444101,0.0424908247549806
"100507551",164.933023882435,-1.70046368785039,0.499855202168067,-3.40191255482551,0.000669160452410934,0.0255389210651303
"25796",932.080986333639,-1.49494823460328,0.47731990536828,-3.13196289907466,0.00173641816497353,0.0343056919194481
"3718",1390.97788400831,-0.961352871901309,0.239202604136059,-4.01898999123977,5.8448153405668e-05,0.00762518140435383
"3594",554.220059392304,-1.46813277775398,0.444735391322272,-3.3011377245894,0.000962936016418674,0.02888776922842
"5864",30.5391125865985,-1.55278031004309,0.481759014438287,-3.22314739009829,0.00126790294998658,0.0313957993352806
"126364",4363.80612418376,-1.8701028420047,0.512012387354154,-3.65245624557745,0.000259743864090266,0.0158819702161509
"11316",2140.90972280732,-1.41220825675995,0.449956494498958,-3.13854400153174,0.00169789441090327,0.0340792417949176
"729991",144.978223347968,-1.78468728707052,0.484361227488911,-3.68462045635429,0.00022904368741392,0.0151850284631148
"8625",490.795272066212,-1.27859516366495,0.418601232692171,-3.05444672353651,0.00225476058165922,0.0381361074517551
"51291",2318.70504381971,-1.40666035542484,0.423428459390276,-3.32207324337714,0.000893512360658258,0.0280302613550593
"4037",178.303397177494,-1.5986790264802,0.48240381659424,-3.31398502973471,0.000919764314808532,0.0284311182100793
"1050",781.091436685248,-1.36539410929792,0.466157807365248,-2.92903838083333,0.00340012435320261,0.0451852614529405
"101927522",21.8539959415561,-1.86211337161145,0.466671824118829,-3.99019884075388,6.60179261668409e-05,0.00814474255479583
"100506469",76.8778339634889,-1.39485539391639,0.432879984592848,-3.22226816568648,0.00127180041524255,0.0314364709022985
"10430",241.783986761648,-1.40454560559697,0.459618541572525,-3.05589413514846,0.00224390468564637,0.0381361074517551
"79713",753.116095374727,-1.86763890647201,0.545870429769856,-3.42139600281961,0.000623005465020714,0.0248151976795822
"55851",449.8307322184,-1.51760737667422,0.479261853046583,-3.16655157723708,0.00154257987876642,0.0330847785998194
"7305",9477.86838944467,-1.66703267271856,0.435453370239342,-3.82826907919509,0.000129047629163235,0.0115065891204631
"10653",719.603925675272,-1.20039355930503,0.38586098838678,-3.11094823118468,0.00186487629896955,0.0352279681354125
"90522",498.30319253851,-1.53784919456316,0.488152377414151,-3.15034662477622,0.0016307685644544,0.033409237078801
"64073",27.985505461231,-1.9599843305608,0.605830523529248,-3.23520234527467,0.00121556552802576,0.0308797574591493
"115727",2414.86634281579,-2.19066897504927,0.518600147928534,-4.22419658729283,2.39794668243423e-05,0.00484489488403125
"22933",638.815100448174,-1.24539759686021,0.392755830534601,-3.17092070960482,0.00151956614425052,0.033075129925852
"8857",214.753418670601,-1.89830398570566,0.579608319287776,-3.2751496528523,0.00105606013488698,0.0299026890564991
"208",1330.30600330347,-1.37145971547937,0.432237435290346,-3.17293136481369,0.00150908195115495,0.033075129925852
"126526",145.071620184863,-1.27935950479654,0.418350761235562,-3.05810249040318,0.00222743380043299,0.0381361074517551
"645",4580.03313517411,-1.81251476993113,0.627553289088751,-2.88822447662257,0.00387423277489663,0.0479907715774223
"92799",4321.46521030603,-1.98442530844669,0.473075612637023,-4.19473178375246,2.73194665529572e-05,0.00521726963307913
"79934",296.917956948356,-1.53532015281157,0.466246438551493,-3.29293700898052,0.000991466847802513,0.0291079325758092
"90324",479.675257145744,-1.61999239191959,0.531438168133311,-3.04831773301089,0.00230126467053864,0.0383296663942403
"641649",391.711314666091,-1.25362896930837,0.392173229906491,-3.19662045674887,0.00139047755237952,0.0323360114618702
"1089",401.167462999229,-1.2293895300375,0.349314363470651,-3.51943595397214,0.000432465437028597,0.0209340300611655
"10567",1512.77361020038,-1.65196363962182,0.44058483303483,-3.74947913717953,0.000177202237301338,0.0134993245367101
"2931",1273.71838670086,-1.31340153089311,0.431563073280153,-3.04335938872255,0.00233952746530384,0.0385980501701785
"23152",1487.74643142997,-1.33426489855266,0.426282085350832,-3.13000462464792,0.00174803551143052,0.0343056919194481
"57126",838.343975494339,-4.77038222752974,1.08126416696408,-4.41185639298839,1.02488084078758e-05,0.00358603307113052
"23474",234.858425329575,-1.47811356042588,0.432299598258079,-3.41918791130466,0.000628083356633178,0.0249461825493537
"1209",925.838982589002,-1.24923182163318,0.396549794553208,-3.1502520964377,0.00163129633972384,0.033409237078801
"162979",143.836791520021,-1.12114800846804,0.374679246988781,-2.99228744980801,0.00276895407997539,0.0412653715501749
"79090",303.280874234564,-1.3303439951456,0.444945680088569,-2.98990203676274,0.00279066931790192,0.0413001284085676
"6253",95.1657092768233,-1.74467325862415,0.571103484676424,-3.05491614993847,0.00225123452232345,0.0381361074517551
"7408",8735.49864189947,-1.6121523306997,0.430325385870656,-3.74635655630196,0.000179421522137641,0.0135941056528307
"54814",50.5427969062135,-1.11821354326815,0.386202732547198,-2.89540557078137,0.00378668939492275,0.0478172435277338
"1762",172.290826775641,-1.35509688566695,0.436624988654522,-3.10357153364661,0.00191200007214217,0.035730821723504
"26145",308.597781567011,-1.74996991659223,0.488006693992653,-3.58595473819172,0.000335847210838849,0.0179388734341164
"8993",409.147074143963,-2.29197952853726,0.58520074255056,-3.91656975441933,8.98178359463024e-05,0.00948538929062637
"808",3622.05400795239,-1.22961181325684,0.413607644876565,-2.97289430814026,0.00295006016396148,0.0424035139389187
